name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Sonic Burst,{1}{R},2,R,Brian Snõddy,46,Instant,"As an additional cost to cast Sonic Burst, discard a card at random.\nSonic Burst deals 4 damage to target creature or player.","EXO,BTD",Music scythes the savage beast.,normal,26639,,,Common,,Instant
Talruum Minotaur,{2}{R}{R},4,R,Pete Venters,47,Creature — Minotaur Berserker,Haste,"MIR,6ED,BTD",Don't insult a Talruum unless your mount is swift.\n—Suq'Ata saying,normal,26646,3,3,Common,"Minotaur,Berserker",Creature
Thunderbolt,{1}{R},2,R,Dylan Martens,48,Instant,Choose one —\n• Thunderbolt deals 3 damage to target player.\n• Thunderbolt deals 4 damage to target creature with flying.,"WTH,BTD,PD2,AVR","""Most wizards consider a thunderbolt to be a proper retort.""\n—Ertai, wizard adept",normal,27270,,,Common,,Instant
Thundering Giant,{3}{R}{R},5,R,Mark Zug,49,Creature — Giant,Haste (This creature can attack and {T} as soon as it comes under your control.),"USG,BTD,10E,MMA,M15",The giant was felt a few seconds before he was seen.,normal,26633,4,3,Uncommon,Giant,Creature
Viashino Warrior,{3}{R},4,R,Roger Raupp,50,Creature — Viashino Warrior,,"MIR,6ED,BTD","""When traveling the Great Desert avoid wearing the scales of lizards, for the Viashino rule the sands and look poorly on the skinning of their cousins.""\n—Zhalfirin Guide to the Desert",normal,27265,4,2,Common,"Viashino,Warrior",Creature
Crash of Rhinos,{6}{G}{G},8,G,Steve White,51,Creature — Rhino,Trample,"MIR,BTD","Love is like a rhino, short-sighted and hasty; if it cannot find a way, it will make a way.\n—Femeref adage",normal,27249,8,4,Common,Rhino,Creature
Crashing Boars,{3}{G}{G},5,G,Ron Spencer,52,Creature — Boar,"Whenever Crashing Boars attacks, defending player chooses an untapped creature he or she controls. That creature blocks Crashing Boars this turn if able.","EXO,BTD,TPR",Bores ruin a party. Boars are party to ruin.,normal,26640,4,4,Uncommon,Boar,Creature
Deadly Insect,{4}{G},5,G,Randy Gallegos,53,Creature — Insect,Shroud (This creature can't be the target of spells or abilities.),"ALL,MMQ,BTD,CST","With his newfound sense of self-importance, Squee set his sights on ever-bigger bugs.",normal,27250,6,1,Common,Insect,Creature
Erhnam Djinn,{3}{G},4,G,Dave Dorman,54,Creature — Djinn,"At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep. (It can't be blocked as long as defending player controls a Forest.)","ARN,CHR,ATH,BTD,JUD,VMA",,normal,27227,4,5,Uncommon,Djinn,Creature
Fog,{G},1,G,Harold McNeill,55,Instant,Prevent all combat damage that would be dealt this turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,MIR,5ED,6ED,BTD,7ED,M10,ARC,M11,ME4,M12,M13,M14,EMA",,normal,26648,,,Common,,Instant
Force of Nature,{2}{G}{G}{G}{G},6,G,Douglas Shuler,56,Creature — Elemental,"Trample (This creature can deal excess combat damage to defending player or planeswalker while attacking.)\nAt the beginning of your upkeep, Force of Nature deals 8 damage to you unless you pay {G}{G}{G}{G}.","LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,BTD,pREL,9ED,ME4",,normal,26609,8,8,Rare,Elemental,Creature
Giant Growth,{G},1,G,DiTerlizzi,57,Instant,Target creature gets +3/+3 until end of turn.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,ATH,6ED,BRB,pSUS,pFNM,S00,BTD,7ED,pMPR,DKM,8ED,9ED,10E,EVG,ME2,M10,ME3,DDD,DPA,M11,ME4,RTR,M14,DD3_EVG,DD3_GVL",,normal,26649,,,Common,,Instant
Llanowar Elves,{G},1,G,Anson Maddocks,58,Creature — Elf Druid,{T}: Add {G} to your mana pool.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,5ED,ATH,6ED,BRB,pFNM,S00,BTD,7ED,9ED,pGTW,10E,EVG,M10,M11,M12,C14,DD3_EVG,EMA",One bone broken for every twig snapped underfoot.\n—Llanowar penalty for trespassing,normal,27256,1,1,Common,"Elf,Druid",Creature
Plated Spider,{4}{G},5,G,Ron Spencer,59,Creature — Spider,Reach (This creature can block creatures with flying.),"UDS,BTD",Most spiders wait patiently for their prey to arrive. Most spiders aren't forty feet tall.,normal,26661,4,4,Common,Spider,Creature
Quirion Elves,{1}{G},2,G,Randy Gallegos,60,Creature — Elf Druid,"As Quirion Elves enters the battlefield, choose a color.\n{T}: Add {G} to your mana pool.\n{T}: Add one mana of the chosen color to your mana pool.","MIR,BTD,INV,DDE",,normal,26614,1,1,Common,"Elf,Druid",Creature
Rampant Growth,{1}{G},2,G,Tom Kyffin,61,Sorcery,Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library.,"MIR,TMP,6ED,BTD,7ED,pMPR,8ED,9ED,10E,M10,HOP,DPA,M12,TPR,MM2,C15",Rath forces plants from its surface as one presses whey from cheese.,normal,27259,,,Common,,Sorcery
Scaled Wurm,{7}{G},8,G,Daniel Gelon,62,Creature — Wurm,,"ICE,5ED,6ED,BRB,BTD,9ED,CNS","""Flourishing during the Ice Age, these wurms were the bane of all Kjeldorans. Their great size and ferocity made them the subject of countless nightmares—they embodied the worst of the Ice Age.""\n—Kjeldor: Ice Civilization",normal,27260,7,6,Common,Wurm,Creature
Shambling Strider,{4}{G}{G},6,"G,R",Douglas Shuler,63,Creature — Yeti,{R}{G}: Shambling Strider gets +1/-1 until end of turn.,"ICE,BTD,MED",Freyalise forbid that any stranger should wander into the striders' territory.,normal,26611,5,5,Common,Yeti,Creature
Wild Growth,{G},1,G,Mike Raabe,64,Enchantment — Aura,"Enchant land\nWhenever enchanted land is tapped for mana, its controller adds {G} to his or her mana pool (in addition to the mana the land produces).","LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,5ED,6ED,BTD,7ED",,normal,26647,,,Common,Aura,Enchantment
Woolly Spider,{1}{G}{G},3,G,Daniel Gelon,65,Creature — Spider,"Reach (This creature can block creatures with flying.)\nWhenever Woolly Spider blocks a creature with flying, Woolly Spider gets +0/+2 until end of turn.","ICE,ATH,BTD,DKM,ME2","""We need not fear the forces of the air; I've yet to see a spider without an appetite.""\n—Taaveti of Kelsinko, elvish hunter",normal,27271,2,3,Common,Spider,Creature
Yavimaya Wurm,{4}{G}{G},6,G,Melissa A. Benson,66,Creature — Wurm,Trample (This creature can deal excess combat damage to defending player or planeswalker while attacking.),"ULG,BTD,M11","When the gorilla playfully grabbed the wurm's tail, the wurm doubled back and playfully ate the gorilla's head.",normal,26631,6,4,Common,Wurm,Creature
Diabolic Vision,{U}{B},2,"U,B",Anthony S. Waters,67,Sorcery,Look at the top five cards of your library. Put one of them into your hand and the rest on top of your library in any order.,"ICE,BTD,ME2","""I have seen the true path. I will not warm myself by the fire—I will become the flame.""\n—Lim-Dûl, the Necromancer",normal,26613,,,Uncommon,,Sorcery
Segmented Wurm,{3}{R}{G},5,"R,G",Jeff Miracola,68,Creature — Wurm,"Whenever Segmented Wurm becomes the target of a spell or ability, put a -1/-1 counter on it.","TMP,BTD","""If only we could so easily leave behind those parts of ourselves that pain us.""\n—Crovax",normal,26628,5,5,Uncommon,Wurm,Creature
Clockwork Avian,{5},5,,Randy Asplund-Faith,69,Artifact Creature — Bird,"Flying\nClockwork Avian enters the battlefield with four +1/+0 counters on it.\nAt end of combat, if Clockwork Avian attacked or blocked this combat, remove a +1/+0 counter from it.\n{X}, {T}: Put up to X +1/+0 counters on Clockwork Avian. This ability can't cause the total number of +1/+0 counters on Clockwork Avian to be greater than four. Activate this ability only during your upkeep.","ATQ,4ED,BTD,ME4",,normal,26606,0,4,Rare,Bird,"Artifact,Creature"
Clockwork Beast,{6},6,,Carl Critchlow,70,Artifact Creature — Beast,"Clockwork Beast enters the battlefield with seven +1/+0 counters on it.\nAt end of combat, if Clockwork Beast attacked or blocked this combat, remove a +1/+0 counter from it.\n{X}, {T}: Put up to X +1/+0 counters on Clockwork Beast. This ability can't cause the total number of +1/+0 counters on Clockwork Beast to be greater than seven. Activate this ability only during your upkeep.","LEA,LEB,2ED,CED,CEI,3ED,4ED,RQS,ITP,5ED,BTD,MED",,normal,26617,0,4,Rare,Beast,"Artifact,Creature"
Dwarven Ruins,,,R,Liz Danforth,71,Land,"Dwarven Ruins enters the battlefield tapped.\n{T}: Add {R} to your mana pool.\n{T}, Sacrifice Dwarven Ruins: Add {R}{R} to your mana pool.","FEM,5ED,6ED,BTD,ME2",,normal,26651,,,Uncommon,,Land
Ebon Stronghold,,,B,Liz Danforth,72,Land,"Ebon Stronghold enters the battlefield tapped.\n{T}: Add {B} to your mana pool.\n{T}, Sacrifice Ebon Stronghold: Add {B}{B} to your mana pool.","FEM,5ED,6ED,BTD,ME2,PD3",,normal,26650,,,Uncommon,,Land
Havenwood Battleground,,,G,Liz Danforth,73,Land,"Havenwood Battleground enters the battlefield tapped.\n{T}: Add {G} to your mana pool.\n{T}, Sacrifice Havenwood Battleground: Add {G}{G} to your mana pool.","FEM,5ED,6ED,BTD,ME2,C14",,normal,26652,,,Uncommon,,Land
Polluted Mire,,,B,Stephen Daniele,74,Land,"Polluted Mire enters the battlefield tapped.\n{T}: Add {B} to your mana pool.\nCycling {2} ({2}, Discard this card: Draw a card.)","USG,ATH,BRB,BTD,DDD,PD3,C14,DD3_GVL,C15",,normal,26637,,,Common,,Land
Remote Isle,,,U,Ciruelo,75,Land,"Remote Isle enters the battlefield tapped.\n{T}: Add {U} to your mana pool.\nCycling {2} ({2}, Discard this card: Draw a card.)","USG,BRB,BTD,C14",,normal,26636,,,Common,,Land
Slippery Karst,,,G,Stephen Daniele,76,Land,"Slippery Karst enters the battlefield tapped.\n{T}: Add {G} to your mana pool.\nCycling {2} ({2}, Discard this card: Draw a card.)","USG,ATH,BRB,BTD,DDD,C13,C14,DD3_GVL,C15",,normal,26634,,,Common,,Land
Smoldering Crater,,,R,Mark Tedin,77,Land,"Smoldering Crater enters the battlefield tapped.\n{T}: Add {R} to your mana pool.\nCycling {2} ({2}, Discard this card: Draw a card.)","USG,ATH,BTD,C13,C14,C15",,normal,26635,,,Common,,Land
Svyelunite Temple,,,U,Liz Danforth,78,Land,"Svyelunite Temple enters the battlefield tapped.\n{T}: Add {U} to your mana pool.\n{T}, Sacrifice Svyelunite Temple: Add {U}{U} to your mana pool.","FEM,5ED,6ED,BTD,ME2",,normal,26623,,,Uncommon,,Land
Island,,,U,Tony Szczudlo,79,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,27236,,,Basic Land,Island,Land
Island,,,U,John Avon,80,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,27237,,,Basic Land,Island,Land
Island,,,U,Mark Poole,81,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,27238,,,Basic Land,Island,Land
Swamp,,,B,John Avon,82,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,27233,,,Basic Land,Swamp,Land
